player,player_id,position,player_game_count,team_name,snap_counts_offense,snap_counts_pass,snap_counts_pass_block,snap_counts_run_block,snap_counts_lt,snap_counts_lg,snap_counts_ce,snap_counts_rg,snap_counts_rt,grades_offense,grades_pass_block,grades_run_block,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,penalties,declined_penalties
Ryan Lilja,2105,G,15,KC,1029,0,525,504,0,0,0,1052,0,77.8,67.9,78.3,1,9,20,30,4,0
Ruvell Martin,2111,WR,5,SEA,22,0,0,22,0,0,0,0,0,76.4,,58.7,0,0,0,0,0,0
Jason Peters,2148,T,13,PHI,793,0,541,252,811,0,0,0,0,80.9,78.9,77.0,2,2,27,31,6,0
Lousaka Polite,2152,FB,16,MIA,387,0,109,278,0,0,0,0,0,69.3,66.3,64.7,2,0,6,8,1,0
Wes Welker,2204,WR,15,NE,265,0,2,263,0,0,0,0,0,76.6,75.3,64.2,0,0,0,0,1,0
Jason Wright,2212,HB,15,ARZ,47,0,30,17,0,0,0,0,0,61.9,86.0,55.5,0,0,0,0,0,0
Alex Smith,2218,QB,11,SF,596,392,0,204,0,0,0,0,0,60.9,,60.2,5,2,2,9,10,1
Ronnie Brown,2219,HB,16,MIA,193,2,136,55,0,0,0,0,0,62.3,77.0,67.7,0,2,5,7,0,0
Braylon Edwards,2220,WR,16,NYJ,373,0,1,372,0,0,0,0,0,69.0,68.7,70.9,0,0,0,0,8,2
Cedric Benson,2221,HB,16,CIN,91,0,68,23,0,0,0,0,0,58.2,65.7,57.8,0,1,2,3,0,0
Cadillac Williams,2222,HB,16,TB,186,0,154,32,0,0,0,0,0,63.5,67.3,47.3,2,3,5,10,1,0
Mike Williams,2227,WR,14,SEA,210,0,0,210,0,0,0,0,0,79.6,,59.4,0,0,0,0,0,0
Jammal Brown,2230,T,15,WAS,833,0,550,283,0,0,0,0,859,66.1,63.4,68.6,4,4,35,43,6,1
Alex Barron,2236,T,2,DAL,75,0,51,24,0,0,0,0,74,64.0,58.2,68.4,0,0,3,3,3,0
Marcus Spears,2237,DI,1,DAL,2,0,0,2,0,0,0,0,0,56.3,,59.3,0,0,0,0,0,0
Mark Clayton,2239,WR,5,SL,93,0,0,93,0,0,0,0,0,68.8,27.4,65.6,0,0,1,1,1,0
Aaron Rodgers,2241,QB,15,GB,869,573,0,296,0,0,0,0,0,88.3,,60.0,4,1,0,5,5,0
Jason Campbell,2242,QB,13,OAK,764,421,0,343,0,0,0,0,0,67.1,,61.1,3,2,0,5,3,0
Chris Spencer,2243,C,16,SEA,1001,0,625,376,0,0,1024,0,0,65.3,69.2,64.1,3,4,11,18,5,0
Roddy White,2244,WR,16,ATL,324,0,0,324,0,0,0,0,0,82.7,,64.6,0,0,0,0,5,1
Heath Miller,2247,TE,14,PIT,472,0,74,398,0,0,0,0,0,75.6,63.3,70.1,1,0,4,5,1,0
Logan Mankins,2249,G,9,NE,532,0,298,234,0,544,0,0,0,90.4,75.8,90.5,2,0,6,8,3,0
David Baas,2250,C,16,SF,939,0,576,363,0,0,968,0,0,78.8,67.6,81.4,3,6,15,24,2,0
Michael Roos,2258,T,16,TEN,953,0,545,408,984,0,0,0,0,73.1,68.6,72.5,9,4,26,39,4,0
Khalif Barnes,2269,TE,16,OAK,197,0,52,145,5,30,0,0,25,52.6,48.0,71.0,2,1,3,6,7,0
Roscoe Parrish,2272,WR,8,BUF,121,0,0,121,0,0,0,0,0,64.9,,68.4,0,0,0,0,1,1
Vincent Jackson,2278,WR,5,SD,99,0,0,99,0,0,0,0,0,81.4,,78.2,0,0,0,0,0,0
Adam Terry,2281,T,1,JAX,9,0,1,8,10,0,0,0,0,45.7,72.9,55.9,0,0,1,1,1,0
Frank Gore,2282,HB,11,SF,97,0,83,14,0,0,0,0,0,61.3,67.1,58.9,1,1,4,6,1,0
Alex Smith,2288,TE,2,CLV,15,0,7,8,0,0,0,0,0,71.1,75.2,81.7,0,0,0,0,0,0
Evan Mathis,2296,G,5,CIN,110,0,55,55,0,113,0,0,0,92.8,77.5,91.4,0,0,1,1,0,0
Richie Incognito,2298,G,16,MIA,1072,0,643,429,0,992,101,0,0,77.5,71.5,77.5,4,6,12,22,3,0
Trai Essex,2310,G,12,PIT,389,0,222,167,22,13,0,303,40,55.6,56.6,61.0,1,1,15,17,5,0
Adam Snyder,2311,G,12,SF,255,0,133,122,1,29,0,219,0,70.8,81.5,68.1,0,1,1,2,1,0
Kyle Orton,2323,QB,13,DEN,859,574,0,285,0,0,0,0,0,68.0,,62.0,0,1,3,4,7,0
Marion Barber III,2326,HB,13,DAL,65,1,51,13,0,0,0,0,0,57.4,53.0,57.4,2,1,2,5,1,0
Brandon Jacobs,2327,HB,16,NYG,51,0,37,14,0,0,0,0,0,66.5,58.8,55.6,0,0,3,3,1,0
David Stewart,2330,T,16,TEN,953,0,545,408,0,0,0,0,984,72.7,71.4,74.9,4,2,25,31,7,2
Jason Brown,2341,C,16,SL,1094,0,673,421,0,0,1134,0,0,66.2,79.5,61.5,1,0,11,12,6,1
Todd Herremans,2343,G,15,PHI,995,0,663,332,3,1010,0,0,0,77.8,66.2,82.5,3,6,25,34,6,0
Dylan Gandy,2346,G,4,DET,31,0,25,6,0,0,0,32,0,56.8,82.3,45.0,0,0,0,0,0,0
Darren Sproles,2347,HB,16,SD,73,0,65,8,0,0,0,0,0,69.6,71.0,60.0,2,0,1,3,0,0
Roydell Williams,2353,WR,16,WAS,50,0,0,50,0,0,0,0,0,49.5,,73.7,0,0,0,0,0,0
Dan Orlovsky,2362,QB,1,HST,1,0,0,1,0,0,0,0,0,60.0,,60.0,0,0,0,0,0,0
Daniel Loper,2367,G,6,OAK,297,0,171,126,0,303,0,0,0,62.9,49.1,65.9,2,2,6,10,0,0
Frank Omiyale,2380,T,16,CHI,974,0,581,393,897,0,0,0,87,62.1,53.5,72.4,12,5,36,53,8,0
Geoff Hangartner,2386,C,12,BUF,708,0,457,251,0,0,725,0,0,61.3,70.9,55.6,3,4,5,12,2,0
Bo Scaife,2396,TE,14,TEN,260,0,33,227,0,0,0,0,0,56.7,64.5,63.3,1,0,1,2,2,0
Will Svitek,2404,TE,16,ATL,100,0,16,84,0,0,0,0,36,80.7,78.7,84.5,0,0,0,0,1,0
Joel Dreessen,2415,TE,16,HST,403,0,94,309,0,0,0,0,0,74.5,67.3,72.4,2,0,1,3,3,0
Chris Myers,2417,C,16,HST,1067,0,645,422,0,0,1080,0,0,90.0,72.0,91.1,1,3,16,20,0,0
Chris Kemoeatu,2421,G,15,PIT,878,0,474,404,0,898,0,0,0,65.7,60.5,69.3,5,4,19,28,8,2
Joe Berger,2424,C,15,MIA,959,0,573,386,0,0,976,0,0,72.2,73.6,70.6,2,3,11,16,2,0
Derek Anderson,2430,QB,12,ARZ,532,369,1,162,0,0,0,0,0,48.2,60.9,60.0,2,0,0,2,5,0
Matt Cassel,2447,QB,15,KC,1034,521,0,513,0,0,0,0,0,69.5,,60.2,5,1,2,8,6,0
Scott Mruczkowski,2459,C,5,SD,38,0,7,31,0,0,24,14,0,59.2,30.7,60.7,0,0,1,1,0,0
Billy Bajema,2466,TE,13,SL,277,0,76,201,11,0,0,0,6,56.2,61.8,62.5,0,4,2,6,3,1
Ryan Fitzpatrick,2467,QB,13,BUF,811,512,0,299,0,0,0,0,0,66.9,,60.3,2,1,1,4,2,0
Madison Hedgecock,2468,FB,4,NYG,71,0,10,61,0,0,0,0,0,46.4,30.1,50.0,0,0,2,2,1,0
Greg Camarillo,2523,WR,16,MIN,108,0,0,108,0,0,0,0,0,60.8,,69.3,0,0,0,0,1,0
Dan Connolly,2540,G,14,NE,789,0,447,342,0,421,0,358,0,73.0,65.8,72.0,1,6,17,24,1,0
Joshua Cribbs,2544,WR,14,CLV,146,3,0,143,0,0,0,0,0,62.0,,74.2,0,0,0,0,2,1
Harvey Dahl,2553,G,16,ATL,1157,0,667,490,0,0,0,1171,0,81.2,77.7,79.1,2,4,13,19,6,0
Rashied Davis,2554,WR,15,CHI,51,0,0,51,0,0,0,0,0,75.3,,50.8,0,0,0,0,1,0
Ryan Grant,2609,HB,1,GB,5,0,5,0,0,0,0,0,0,48.4,33.4,,0,0,1,1,0,0
Tory Humphrey,2644,TE,5,NO,55,0,5,50,0,0,0,0,0,55.1,73.3,68.1,0,0,0,0,0,0
John Kuhn,2686,HB,16,GB,127,0,79,48,0,0,0,0,0,61.9,85.5,49.5,0,0,1,1,0,0
Lance Moore,2718,WR,16,NO,81,0,0,81,0,0,0,0,0,76.3,,70.3,0,0,0,0,0,0
Erik Pears,2737,T,2,BUF,58,0,42,16,0,0,0,0,61,60.2,70.2,57.6,0,1,1,2,1,0
Cory Procter,2748,C,5,MIA,26,0,8,18,0,0,17,5,0,69.9,60.5,69.0,0,0,1,1,0,0
Stephen Spach,2789,TE,15,ARZ,284,0,57,227,0,0,0,0,0,67.3,57.6,80.1,1,0,2,3,4,1
Nate Washington,2832,WR,16,TEN,313,0,0,313,0,0,0,0,0,68.2,,82.0,0,0,0,0,3,1
Leonard Weaver,2835,HB,1,PHI,4,0,0,4,0,0,0,0,0,58.0,,59.7,0,0,0,0,0,0
Chris White,2840,C,3,SEA,6,0,0,6,0,0,0,0,0,67.3,,67.4,0,0,0,0,0,0
Reggie Bush,2947,HB,8,NO,34,0,22,12,0,0,0,0,0,64.7,38.6,59.0,0,1,3,4,0,0
Vince Young,2948,QB,9,TEN,368,192,0,176,0,0,0,0,0,67.6,,60.0,2,0,0,2,2,0
D'Brickashaw Ferguson,2949,T,16,NYJ,1121,0,587,534,1114,0,0,0,0,83.4,82.5,76.9,2,9,16,27,5,0
Vernon Davis,2951,TE,16,SF,426,0,71,355,0,0,0,0,0,79.9,65.5,80.2,2,0,3,5,3,1
Jay Cutler,2956,QB,15,CHI,868,547,0,321,0,0,0,0,0,71.7,,60.9,6,1,3,10,6,0
Haloti Ngata,2957,DI,2,BLT,6,0,1,5,0,0,0,0,0,54.4,67.3,55.8,0,0,0,0,1,0
Laurence Maroney,2966,HB,4,DEN,32,0,24,8,0,0,0,0,0,46.2,71.7,60.8,0,1,0,1,0,0
Davin Joseph,2968,G,11,TB,632,0,375,257,0,0,0,646,0,50.8,56.5,50.4,2,4,20,26,5,0
Santonio Holmes,2970,WR,12,NYJ,194,0,0,194,0,0,0,0,0,77.4,,65.9,0,0,0,0,3,1
DeAngelo Williams,2972,HB,6,CAR,29,0,27,2,0,0,0,0,0,62.7,84.7,60.0,0,0,0,0,0,0
Marcedes Lewis,2973,TE,16,JAX,567,0,114,453,0,0,0,0,8,89.9,73.7,86.5,0,3,1,4,4,0
Nick Mangold,2974,C,16,NYJ,1047,0,565,482,0,0,1067,0,0,86.2,86.3,82.5,1,1,6,8,3,0
Joseph Addai,2975,HB,8,IND,54,0,46,8,0,0,0,0,0,66.5,73.6,57.2,0,1,2,3,0,0
Winston Justice,2984,T,13,PHI,876,0,583,293,0,0,0,0,893,72.1,70.3,68.6,6,5,25,36,7,1
Deuce Lutui,2986,G,16,ARZ,960,0,643,317,0,0,0,983,0,61.2,73.2,53.7,2,3,20,25,5,0
Roman Harper,2988,S,4,NO,11,0,0,11,0,0,0,0,0,60.6,,60.9,0,0,0,0,5,0
Daryn Colledge,2992,G,16,GB,970,0,607,363,0,998,0,0,0,70.2,73.0,70.8,3,3,15,21,6,0
Kellen Clemens,2994,QB,1,NYJ,16,3,0,13,0,0,0,0,0,73.8,,60.0,0,0,0,0,0,0
Marcus McNeill,2995,T,11,SD,693,0,402,291,699,0,0,0,9,80.7,70.6,82.9,1,7,22,30,2,1
Ryan Cook,2996,G,14,MIN,535,0,309,226,0,0,97,448,7,67.3,64.4,69.7,3,1,10,13,3,0
Greg Jennings,2997,WR,16,GB,240,0,0,240,0,0,0,0,0,75.1,,67.1,0,0,0,0,0,0
Anthony Fasano,2998,TE,15,MIA,514,0,151,363,8,0,0,0,2,81.3,69.4,85.6,0,2,9,11,3,1
Andrew Whitworth,3000,T,16,CIN,1081,0,648,433,1060,0,0,0,0,90.9,81.3,91.4,3,9,14,26,7,0
Chris Chester,3001,G,14,BLT,862,0,453,409,0,0,0,880,0,75.1,71.1,73.1,3,4,11,18,2,0
Devin Hester,3002,WR,16,CHI,173,0,0,173,0,0,0,0,0,61.4,,63.0,0,0,0,0,3,0
Jeremy Trueblood,3004,T,11,TB,494,0,315,179,1,0,0,0,504,58.6,51.1,72.5,2,6,24,32,4,0
Maurice Jones-Drew,3005,HB,14,JAX,125,1,77,47,0,0,0,0,0,72.1,73.5,65.5,0,3,1,4,0,0
Tony Scheffler,3006,TE,15,DET,110,0,11,99,0,0,0,0,0,67.7,58.1,69.8,0,0,0,0,2,0
Tarvaris Jackson,3009,QB,3,MIN,124,71,0,53,0,0,0,0,0,54.3,,60.0,0,1,0,1,0,0
Eric Winston,3011,T,16,HST,1067,0,645,422,0,0,0,0,1080,79.1,70.9,84.7,8,4,18,30,8,3
Leonard Pope,3017,TE,16,KC,430,0,116,314,1,0,0,0,2,61.0,69.5,67.6,1,0,6,7,4,0
Jason Spitz,3020,C,5,GB,41,0,21,20,0,30,12,0,0,40.1,26.2,45.3,0,0,3,3,0,0
Jerious Norwood,3024,HB,1,ATL,3,0,3,0,0,0,0,0,0,41.9,75.7,,0,0,0,0,0,0
Charlie Whitehurst,3026,QB,6,SEA,191,121,0,70,0,0,0,0,0,56.3,,60.0,1,0,0,1,0,0
Derek Hagan,3027,WR,7,NYG,110,0,0,110,0,0,0,0,0,68.1,,70.0,0,0,0,0,0,0
Brodie Croyle,3030,QB,2,KC,38,25,0,13,0,0,0,0,0,56.2,,60.0,0,0,0,0,0,0
Dave Thomas,3031,TE,13,NO,312,0,84,228,0,0,0,0,0,66.3,53.3,73.2,1,0,7,8,1,0
Rashad Butler,3034,T,7,HST,246,0,146,100,245,0,0,0,0,56.0,51.6,65.8,2,3,14,19,3,0
Maurice Stovall,3035,WR,9,TB,46,0,1,45,0,0,0,0,0,77.2,65.7,89.6,0,0,0,0,0,0
Owen Daniels,3043,TE,11,HST,215,0,18,197,0,0,0,0,0,69.7,78.4,63.6,0,0,0,0,0,0
Max Jean-Gilles,3044,G,11,PHI,582,0,369,213,0,0,0,590,0,67.5,63.7,65.0,0,2,17,19,2,0
Michael Robinson,3045,FB,11,SEA,141,1,30,110,0,0,0,0,0,61.0,81.4,71.0,0,0,1,1,1,0
Brad Smith,3048,WR,16,NYJ,134,3,1,130,0,0,0,0,0,56.9,66.0,67.7,0,0,0,0,0,0
Garrett Mills,3051,TE,7,CIN,39,0,3,36,0,0,0,0,0,49.7,70.5,57.8,0,0,0,0,0,0
Jahri Evans,3053,G,16,NO,1105,0,716,389,0,0,0,1126,0,74.8,74.2,71.4,5,4,13,22,12,2
Jason Avant,3054,WR,16,PHI,262,0,1,261,0,0,0,0,0,68.3,65.7,72.0,0,0,0,0,1,0
Demetrius Williams,3056,WR,2,CLV,10,0,0,10,0,0,0,0,0,41.5,,60.0,0,0,0,0,0,0
Leon Washington,3062,HB,16,SEA,24,1,13,10,0,0,0,0,0,67.1,81.2,79.6,1,0,0,1,0,0
Brandon Marshall,3064,WR,14,MIA,297,1,0,296,0,0,0,0,0,77.1,,85.8,0,0,0,0,5,1
Domata Peko Sr.,3068,DI,8,CIN,13,0,2,11,0,0,0,0,1,61.4,71.3,61.4,0,0,0,0,1,0
Rob Sims,3073,G,16,DET,1107,0,717,390,0,1138,0,0,0,72.5,73.7,67.9,3,4,18,25,2,0
Guy Whimper,3074,T,2,JAX,94,0,60,34,77,0,0,3,15,47.7,27.5,63.7,2,5,4,11,1,0
Ryan O'Callaghan,3081,T,5,KC,156,0,86,70,0,0,0,0,155,77.4,71.3,78.7,0,1,4,5,0,0
Quinn Ojinnaka,3084,G,3,NE,60,0,18,42,19,19,0,0,21,63.6,83.6,56.4,0,0,1,1,0,0
Jonathan Scott,3086,T,15,PIT,741,0,415,326,663,12,0,0,81,58.8,64.4,53.3,4,5,24,33,11,2
Jerome Harrison,3090,HB,12,PHI,24,0,16,8,0,0,0,0,0,53.0,41.9,60.8,1,0,2,3,0,0
Jeff King,3100,TE,16,CAR,485,0,97,388,0,0,0,0,0,65.6,71.4,79.9,1,1,5,7,4,0
Chris Kuper,3106,G,15,DEN,987,0,640,347,0,0,0,1010,0,68.4,73.0,66.5,5,3,20,28,6,1
Tony Moll,3110,TE,6,BLT,151,0,78,73,0,0,0,141,0,62.3,50.7,64.0,2,1,3,6,0,0
Delanie Walker,3120,TE,14,SF,170,0,8,162,1,0,0,0,0,69.4,53.3,74.0,0,0,0,0,3,0
Kevin Boothe,3121,G,6,NYG,346,0,192,154,0,298,55,0,0,57.3,69.4,53.3,0,1,6,7,2,0
Lawrence Vickers,3125,FB,16,CLV,282,0,32,250,0,0,0,0,0,56.9,21.3,72.0,0,4,2,6,2,1
Jeromey Clary,3132,T,16,SD,1071,0,612,459,0,0,0,0,1084,71.6,63.9,78.0,8,3,38,49,6,0
Bruce Gradkowski,3139,QB,6,OAK,274,182,0,92,0,0,0,0,0,57.2,,60.3,1,0,0,1,3,0
Charlie Johnson,3144,T,15,IND,1007,0,653,354,1039,0,0,0,0,71.2,63.3,71.4,6,9,42,57,0,0
Zach Strief,3155,TE,14,NO,122,0,17,105,0,0,0,0,15,61.7,37.9,82.1,1,0,1,2,1,0
Pat McQuistan,3156,G,13,MIA,621,0,379,242,10,101,0,441,82,58.0,56.0,62.0,2,3,17,22,7,0
Devin Aromashodu,3178,WR,14,CHI,121,0,0,121,0,0,0,0,0,66.0,,66.0,0,0,0,0,0,0
Will Montgomery,3179,G,11,WAS,509,0,342,167,0,1,79,444,0,68.6,76.4,66.5,1,1,8,10,3,0
Quinton Ganther,3191,HB,10,BUF,32,0,16,16,0,0,0,0,0,51.4,66.9,49.1,0,1,0,1,1,0
Ben Obomanu,3194,WR,14,SEA,167,0,0,167,0,0,0,0,0,73.8,,72.8,0,0,0,0,0,0
David Anderson,3196,WR,10,HST,55,0,0,55,0,0,0,0,0,57.3,,89.3,0,0,0,0,0,0
Marques Colston,3197,WR,15,NO,227,0,1,226,0,0,0,0,0,75.2,66.8,70.1,0,0,0,0,1,1
Miles Austin,3211,WR,16,DAL,353,0,0,353,0,0,0,0,0,68.2,,71.3,0,0,0,0,7,0
Hank Baskett,3220,WR,5,MIN,10,0,0,10,0,0,0,0,0,48.8,,42.3,0,0,0,0,1,0
D'Anthony Batiste,3223,T,2,ARZ,18,0,8,10,14,0,0,0,0,72.7,79.1,67.9,0,0,0,0,0,0
Mike Bell,3225,HB,14,CLV,33,0,19,14,0,0,0,0,0,45.6,38.0,64.4,0,1,2,3,0,0
Mike Brisiel,3250,G,11,HST,502,0,297,205,0,0,0,513,0,86.9,76.2,88.8,1,1,7,9,2,0
Brian Clark,3271,WR,2,DET,2,0,0,2,0,0,0,0,0,30.9,,60.0,0,0,0,0,0,0
Patrick Cobbs,3272,HB,14,MIA,8,0,0,8,0,0,0,0,0,68.8,,70.4,0,0,0,0,0,0
Daniel Fells,3309,TE,16,SL,311,0,100,211,5,0,0,0,0,61.5,55.3,63.9,1,2,5,8,1,0
Ahmard Hall,3336,FB,16,TEN,204,0,21,183,0,0,0,0,0,37.6,27.1,36.7,0,1,2,3,0,0
Sam Hurd,3362,WR,15,DAL,59,0,1,58,0,0,0,0,0,61.3,59.8,74.2,0,1,0,1,0,0
Fred Jackson,3368,HB,16,BUF,157,0,132,25,0,0,0,0,0,61.7,81.5,63.7,0,2,2,4,1,0
Darcy Johnson,3377,TE,4,SL,80,0,21,59,0,0,0,0,0,51.7,67.3,69.5,0,0,1,1,2,0
Mark LeVoir,3395,T,4,NE,45,0,15,30,0,0,0,0,46,54.6,49.7,54.6,0,1,2,3,0,0
Nate Livings,3400,G,16,CIN,986,0,606,380,0,1012,0,0,0,73.7,59.8,79.9,2,4,28,34,2,0
Montell Owens,3452,FB,3,JAX,2,0,0,2,0,0,0,0,0,55.8,,59.0,0,0,0,0,0,0
Donald Penn,3459,T,16,TB,982,0,590,392,1005,0,0,0,0,73.3,67.4,70.9,6,8,37,51,4,1
Donovan Raiola,3474,C,1,TB,4,0,0,4,0,0,0,0,0,49.0,,50.8,0,0,0,0,0,0
Dennis Roland,3485,T,16,CIN,633,0,335,298,28,0,0,0,583,64.3,51.5,76.6,7,7,16,30,3,0
Micheal Spurlock,3517,WR,16,TB,32,2,0,30,0,0,0,0,0,64.6,,82.5,0,0,0,0,0,0
Naufahu Tahi,3526,FB,15,MIN,171,0,25,146,0,0,0,0,0,54.6,67.5,54.7,0,1,1,2,1,0
Nick Cole,3567,G,12,PHI,492,0,328,164,0,19,14,471,0,59.6,40.9,72.5,7,3,17,27,3,0
Calvin Johnson,3618,WR,15,DET,340,0,0,340,0,0,0,0,0,83.2,,73.5,0,0,0,0,1,0
Joe Thomas,3619,T,16,CLV,957,0,557,400,974,0,0,0,0,82.2,81.7,74.7,5,7,12,24,2,0
Levi Brown,3621,T,16,ARZ,960,0,643,317,982,0,0,0,0,55.3,49.4,60.2,10,10,50,70,6,1
Adrian Peterson,3623,HB,15,MIN,98,0,76,22,0,0,0,0,0,86.5,37.2,59.6,1,3,5,9,0,0
Ted Ginn Jr.,3625,WR,13,SF,77,0,0,77,0,0,0,0,0,46.1,,60.9,0,0,0,0,1,0
Marshawn Lynch,3628,HB,16,SEA,68,0,51,17,0,0,0,0,0,64.0,66.6,57.8,1,1,0,2,1,0
Dwayne Bowe,3639,WR,16,KC,409,0,2,407,0,0,0,0,0,79.5,68.4,85.0,0,0,0,0,5,2
Robert Meachem,3643,WR,16,NO,213,0,0,213,0,0,0,0,0,72.9,,66.8,0,0,0,0,0,0
Joe Staley,3644,T,9,SF,558,0,340,218,580,0,0,0,0,68.6,66.4,67.1,2,6,19,27,5,0
Ben Grubbs,3645,G,16,BLT,1055,0,573,482,0,1090,0,0,0,84.0,73.2,83.7,1,3,20,24,2,0
Craig Davis,3646,WR,7,SD,60,0,0,60,0,0,0,0,0,64.4,,60.2,0,0,0,0,0,0
Greg Olsen,3647,TE,16,CHI,397,0,80,317,1,0,0,0,1,66.9,65.3,67.2,2,0,3,5,4,0
Anthony Gonzalez,3648,WR,2,IND,22,0,0,22,0,0,0,0,0,63.8,,84.3,0,0,0,0,1,0
Kevin Kolb,3652,QB,7,PHI,356,225,0,131,0,0,0,0,0,54.0,,60.9,2,1,2,5,1,0
Zach Miller,3654,TE,15,OAK,525,0,105,420,24,0,0,0,23,82.8,57.9,78.6,3,1,1,5,3,0
Justin Blalock,3655,G,16,ATL,1157,0,667,490,0,1171,0,0,0,77.0,71.6,74.1,1,6,16,23,0,0
Drew Stanton,3659,QB,6,DET,232,137,1,94,0,0,0,0,0,58.3,60.9,60.0,4,1,0,5,1,0
Sidney Rice,3660,WR,6,MIN,127,0,0,127,0,0,0,0,0,68.4,,64.3,0,0,0,0,1,0
Dwayne Jarrett,3661,WR,3,CAR,2,0,0,2,0,0,0,0,0,59.1,,60.0,0,0,0,0,0,0
Steve Smith,3667,WR,9,NYG,198,0,1,197,0,0,0,0,0,71.4,68.1,71.7,0,0,0,0,1,0
Brian Leonard,3668,HB,11,CIN,58,0,55,3,0,0,0,0,0,58.3,75.8,58.7,0,0,1,1,1,0
Ryan Kalil,3675,C,16,CAR,989,0,574,415,0,0,1016,0,0,78.5,78.0,77.1,5,1,10,16,5,2
Samson Satele,3676,C,15,OAK,978,0,552,426,0,0,1010,0,0,69.5,65.6,69.0,2,3,10,15,4,0
Brandon Jackson,3679,HB,16,GB,131,0,105,26,0,0,0,0,0,71.6,75.8,58.8,1,0,2,3,0,0
Ryan Harris,3686,T,11,DEN,655,0,414,241,0,0,0,0,668,69.5,66.9,75.1,3,4,18,25,5,3
Lorenzo Booker,3687,HB,4,MIN,8,0,5,3,0,0,0,0,0,61.6,76.7,60.0,0,0,0,0,1,0
Jacoby Jones,3689,WR,15,HST,170,0,0,170,0,0,0,0,0,64.1,,71.2,0,0,0,0,2,1
Yamon Figurs,3690,WR,2,CLV,2,0,0,2,0,0,0,0,0,65.8,,60.0,0,0,0,0,0,0
Laurent Robinson,3691,WR,14,SL,262,0,0,262,0,0,0,0,0,58.0,,65.1,0,0,0,0,2,0
Jason Hill,3692,WR,7,JAX,98,0,0,98,0,0,0,0,0,64.4,,65.9,0,0,0,0,1,0
Matt Spaeth,3693,TE,14,PIT,336,0,52,284,0,0,0,0,0,60.8,51.4,69.2,0,2,5,7,4,0
James Jones,3694,WR,16,GB,100,0,0,100,0,0,0,0,0,62.2,,68.8,0,0,0,0,0,0
Mike Sims-Walker,3695,WR,14,JAX,277,0,0,277,0,0,0,0,0,73.1,,75.4,0,0,0,0,2,0
Marshal Yanda,3702,T,16,BLT,1042,0,560,482,0,0,0,69,976,79.5,72.3,84.0,3,3,22,28,5,2
Mario Henderson,3707,T,13,OAK,450,0,253,197,330,0,0,0,133,69.9,76.8,63.3,1,2,8,11,4,0
Trent Edwards,3708,QB,5,JAX,216,129,0,87,0,0,0,0,0,51.4,,60.0,1,0,0,1,1,0
Johnnie Lee Higgins,3715,WR,11,OAK,104,1,0,103,0,0,0,0,0,51.0,,69.4,0,0,0,0,0,0
Michael Bush,3716,HB,14,OAK,144,0,110,34,0,0,0,0,0,67.6,69.8,65.4,1,1,5,7,0,0
Leroy Harris,3731,G,15,TEN,891,0,509,382,0,921,0,0,0,62.0,60.6,61.5,3,0,25,28,7,0
Doug Free,3738,T,16,DAL,1072,0,669,403,1098,0,0,0,0,83.7,74.5,91.4,5,7,21,33,11,2
Mansfield Wrotto,3740,T,9,BUF,464,0,267,197,0,0,0,0,478,64.2,64.8,66.9,1,5,16,22,5,0
Jermon Bushrod,3741,T,16,NO,1098,0,713,385,1117,0,0,0,0,66.8,72.8,56.9,4,7,38,49,8,2
Scott Chandler,3745,TE,11,BUF,59,0,13,46,0,0,0,0,0,59.2,78.4,72.8,0,0,0,0,0,0
Le'Ron McClain,3753,FB,15,BLT,401,0,92,309,0,0,0,1,0,64.6,49.6,75.5,4,2,4,10,3,0
Steve Breaston,3758,WR,13,ARZ,180,2,0,178,0,0,0,0,0,65.5,,75.7,0,0,0,0,4,0
Uche Nwaneri,3765,G,16,JAX,1061,0,562,499,0,0,0,1078,0,66.2,68.7,63.5,5,4,14,23,3,0
Kevin Boss,3769,TE,15,NYG,549,0,142,407,1,0,0,0,4,70.1,71.0,79.4,0,0,5,5,2,0
Dante Rosario,3771,TE,16,CAR,258,0,59,199,0,0,0,0,0,57.6,76.8,68.9,0,1,2,3,2,0
David Clowney,3773,WR,13,CAR,32,0,0,32,0,0,0,0,0,64.5,,81.3,0,0,0,0,1,0
Brent Celek,3778,TE,15,PHI,445,0,125,320,1,0,0,0,1,65.1,69.1,69.7,0,1,8,9,5,0
Legedu Naanee,3788,WR,10,SD,194,0,0,194,0,0,0,0,0,67.6,,74.7,0,0,0,0,2,0
Troy Smith,3790,QB,6,SF,341,186,0,155,0,0,0,0,0,71.2,,60.0,1,1,0,2,2,0
Reagan Mauia,3797,FB,15,ARZ,146,0,29,117,0,0,0,0,0,75.6,69.8,73.3,0,0,2,2,1,0
Kasey Studdard,3799,G,1,HST,10,0,0,10,0,0,0,10,0,56.1,,56.4,0,0,0,0,0,0
Thomas Clayton,3802,HB,2,NE,2,0,0,2,0,0,0,0,0,66.7,,60.0,0,0,0,0,0,0
Adam Koets,3805,C,5,NYG,258,0,144,114,0,0,247,0,0,59.0,60.5,63.2,0,3,5,8,3,0
Korey Hall,3807,FB,12,GB,120,0,33,87,0,0,0,0,0,76.8,75.5,74.4,1,0,0,1,0,0
Deon Anderson,3811,FB,1,MIA,14,0,3,11,0,0,0,0,0,73.0,49.9,75.4,0,0,1,1,0,0
